SDSS_NAME,RA,DEC,CLASS,SUBCLASS,logR1,logR_ratio,BAL_PROB
130042.98+211213.8,195.17903859999998,21.20390905,double,c,1.5954029915059862,-0.3439371762893638,-1.0
015455.64+042634.6,28.73175423,4.442991524,triple,l,1.5466910302402526,-0.5895961131521255,-1.0
011947.75-080727.7,19.94902059,-8.124428055,double,l,2.461513997299383,-1.0376674976336335,0.0
115600.15+355534.5,179.0006254,35.926245200000004,double,c,2.5318062247695736,-0.18095204644083793,0.0
155003.60+105147.3,237.51506459999996,10.86318365,double,c,2.1080804111432414,-0.1727760794895536,-1.0
140012.56+353930.7,210.05251319999996,35.65854960000001,double,l,0.5318745231855772,-0.16056325079700462,-1.0
132656.27+481429.9,201.73462680000003,48.24162611,double,c,1.8137675330045882,-0.26953150831939077,0.9
092512.88+263941.7,141.3039644,26.66155293,double,c,2.7717659405983186,0.13237173149908435,0.9
124747.34+102231.6,191.94730719999998,10.37548338,double,c,1.934240825418047,0.5552113313567285,-1.0
122759.48+201217.2,186.9977697,20.20485899,double,c,2.222291747814092,0.08342614320492123,0.0
123403.95+141851.3,188.51659880000003,14.31416661,triple,l,1.670759543806024,-0.87071747783146,0.0
013709.96+052236.9,24.29173683,5.376583188,triple,l,1.6936100405835788,-0.5224636441864631,-1.0
112123.49+341642.8,170.3479368,34.27852354,double,c,1.6660261501392184,-0.04630446119212973,-1.0
085748.56+090648.1,134.452506,9.113464207,triple,l,0.9282601113004262,-1.6172205154166783,0.9
112851.83+062315.3,172.21595259999998,6.387636027,double,c,1.0831447117381583,-0.1411544964209522,-1.0
163034.34+473309.8,247.643033,47.55259662,double,l,1.9220928530508543,-0.5764936701631149,0.0
111344.84-004411.6,168.4368226,-0.736463867,double,l,1.5223367106932186,-1.228420393894478,-1.0
093523.15+072050.5,143.84688480000003,7.347577707,double,c,1.9675987138861215,0.18274789711799075,0.9
132103.41+123748.2,200.26426469999998,12.63007504,triple,l,1.5196757246826635,-0.5440531134647562,-1.0
102122.27+411829.3,155.34283090000002,41.30816789,triple,l,1.9019321510316205,-1.4336389096096862,-1.0
142909.78+195138.1,217.29079249999998,19.86054232,double,c,3.245764380477424,-0.2254085926426312,0.9
013912.36+064110.7,24.80139189,6.6862915979999995,double,c,1.50595409740383,-0.15117318566146531,0.0
155403.08+323332.6,238.51300980000002,32.55912245,triple,l,1.3139721199972016,-0.5683078150686542,-1.0
020742.37-005131.5,31.92654107,-0.858736099,core,u,2.649174588625459,,0.0
073620.26+430615.6,114.0844585,43.10435055,core,u,2.354169395614828,,0.0
140855.01+555217.9,212.22914419999998,55.87156213,core,r,2.6827971659009764,,0.0
154156.51+085617.7,235.4854875,8.93833901,core,u,2.8585071964146294,,0.0
160815.43+214731.0,242.0643667,21.79203615,core,u,1.9765955855637105,,0.0
121228.19+225022.0,183.11755290000002,22.83949176,core,u,1.9160241088966103,,0.9
094028.23+592201.8,145.1176415,59.36723928,core,u,0.7261856223432872,,-1.0
171826.39+413543.1,259.610064,41.59530563,core,u,2.347852240439372,,0.0
163525.73+330602.6,248.857386,33.1007906,core,u,1.0147897397402914,,-1.0
112704.34+422359.7,171.7681927,42.40000095,core,u,1.3747901994257532,,-1.0
104334.81+343232.5,160.8951053,34.54224056,core,r,3.153123075267163,,-1.0
101931.81+230153.3,154.8825034,23.03150033,core,u,1.6795764929599002,,-1.0
152309.56+382915.3,230.78981439999998,38.48759346,core,r,1.6740839011655992,,-1.0
092712.67+160450.4,141.8026775,16.08062001,core,r,1.9012830940963796,,-1.0
120602.16+325255.4,181.5090843,32.88207087,double,c,2.195011054044275,,0.9
141022.09+201455.8,212.59207310000002,20.24884712,core,u,0.6730575077405945,,-1.0
083848.32+560813.1,129.7013991,56.13690815,core,u,3.128119526124228,,-1.0
140511.29-012647.8,211.29719219999998,-1.446569393,core,u,1.6297091883645851,,0.9
160615.67+430049.1,241.56532579999998,43.01358075,core,u,1.800086468308129,,-1.0
162553.30+434713.8,246.472161,43.78716798,core,u,2.557404465482294,,-1.0
092459.91+095103.4,141.2496644,9.850897533,core,u,1.4740804148740736,,0.0
090747.54+365735.6,136.9481479,36.95981675,triple,c,3.1255450331376053,,-1.0
120701.98+404619.2,181.7582906,40.77200829,core,u,2.20204955013358,,0.0
143452.74-002828.0,218.71975,-0.474483317,core,u,2.130411361460071,,0.0
082106.57+212338.5,125.27699380000001,21.3941469,core,r,3.2460483065985786,,-1.0
112003.87+463758.5,170.016017,46.63282969,core,r,2.3749650389597194,,-1.0
122527.39+223512.9,186.36411940000002,22.58686697,core,r,0.14837210627236885,,0.9
132151.48+622546.5,200.46464880000002,62.4294863,core,u,2.6889277573197305,,-1.0
095841.85+170657.6,149.6743612,17.11590252,core,r,1.3147925200647506,,-1.0
095406.43+633609.6,148.5267665,63.60255763,core,r,2.079570934505169,,0.0
153800.05+275417.4,234.5002054,27.90487787,core,r,1.6072922973886747,,-1.0
095311.14+450725.4,148.2964525,45.12374379,core,u,2.6034396800407977,,-1.0
131854.39+613523.9,199.7266605,61.58998092,core,u,1.6419013978741137,,-1.0
103559.56+583407.3,158.9983618,58.56863308,core,u,3.810200739133253,,0.0
162620.46+345142.3,246.58526890000002,34.86198903,core,r,2.266473415979172,,-1.0
093702.48+505710.1,144.2603435,50.95283555,core,u,1.42943366537058,,-1.0
074359.13+163519.7,115.99641969999999,16.58885268,core,u,2.015637176845888,,1.0
150200.51+395603.0,225.50205950000003,39.93414557,core,u,3.0529250775763166,,0.0
074411.35+463614.9,116.0473455,46.60415997,core,u,1.9066436536109848,,-1.0
131148.91+415339.9,197.95388490000002,41.89454646,core,r,2.1334713211226086,,-1.0
123343.40+420544.0,188.4308117,42.09564772,core,u,1.8905255549763238,,0.0
092509.39+255258.6,141.2887468,25.88306333,double,c,2.4001483115785875,-0.31223832245612887,-1.0
085823.06+405707.9,134.596063,40.95211355,core,u,3.419734921293879,,0.0
125302.55+120925.7,193.2606707,12.15706651,core,u,1.66224961743919,,0.0
000319.80+091822.0,0.83247082,9.30620873,core,u,3.374335165692352,,0.0
095331.90+325614.3,148.3828818,32.93736125,core,u,2.091354192225256,,-1.0
102551.39+192314.2,156.4638971,19.38707532,jet,,2.7037713187673478,,-1.0
075145.83+491941.7,117.94090619999999,49.32824773,core,u,2.426850947263482,,0.0
162247.83+385654.2,245.69922940000004,38.94838876,core,u,2.6845705645942193,,0.0
113842.14+243626.4,174.675654,24.60733084,core,u,2.990101661270268,,0.0
120125.36+472439.2,180.3557932,47.41091801,core,r,1.877277156789526,,-1.0
112706.76+372654.4,171.7778643,37.44852703,core,r,1.9351164697073544,,-1.0
155821.33+542517.7,239.58891490000002,54.42164274,core,u,2.5504691026388433,,-1.0
075821.51+143719.0,119.5899051,14.62194945,core,r,2.588191990515381,,0.0
092712.96+521151.5,141.80402990000002,52.19763752,core,u,2.0919491681059794,,-1.0
093925.15+205543.6,144.8542831,20.92901955,core,r,2.737729698579216,,0.0
002419.55-041620.6,6.08149585,-4.2725526910000005,core,u,2.6339874456012713,,-1.0
145058.86+431617.7,222.7452176,43.27161164,core,r,2.799076877408844,,0.0
123349.05+345309.1,188.4543622,34.8858059,core,u,2.59870585155482,,0.0
110315.05+422057.8,165.8129508,42.34943706,core,u,1.9078553323715424,,0.0
021003.86+040336.8,32.51617422,4.060219612,core,u,1.3424761102408993,,-1.0
141027.58+221702.6,212.6149679,22.28388832,core,u,1.7864485689362937,,-1.0
154928.84+400406.2,237.3702509,40.06842026,core,u,1.5978220536467247,,-1.0
081002.69+502538.6,122.51134099999999,50.42739251,double,c,1.0488363305666013,0.7200265207517949,-1.0
152043.59+473249.2,230.181627,47.54702661,core,u,2.3436222174463013,,0.0
102910.54+220255.9,157.2941613,22.04855074,core,u,2.1374797276748168,,0.0
080415.80+300430.8,121.06605929999999,30.07517048,core,u,2.639199243240563,,0.0
102154.73+591819.5,155.478014,59.30552170000001,core,u,2.786380852033575,,0.9
143507.28+451344.3,218.7803611,45.22900725,core,u,1.8903972731377092,,0.5
095353.30+315416.2,148.47237090000002,31.90432588,core,r,2.0254437675970682,,-1.0
132152.63+491554.4,200.4693206,49.26512312,core,u,2.533395089079254,,-1.0
131324.31+065940.1,198.35145649999998,6.994408262,core,r,1.5702917905956242,,0.0
030543.44-010622.1,46.43112054,-1.106113918,core,u,1.455493409681705,,0.9
135702.38+190823.7,209.2598014,19.14001713,core,u,1.2722789678452684,,0.9
153102.48+435637.6,232.76031030000001,43.9437364,core,u,1.6591045835549152,,-1.0
100727.78+173354.8,151.8658274,17.56541947,core,u,3.3279617438461173,,0.9
112045.80+431424.0,170.1908015,43.23996396,core,u,2.963449288647277,,-1.0
081346.98+233633.4,123.4457928,23.60927287,core,u,1.1067279922772273,,-1.0
125424.67+405555.7,193.6029041,40.93209426,jet,,2.226444787872455,,-1.0
081712.02+165143.7,124.30022209999998,16.86208586,core,u,3.0639105273333582,,0.9
103635.95+294645.6,159.1498554,29.77933108,core,u,1.8742155731732681,,-1.0
010033.50+002200.1,15.13960436,0.366724996,double,c,1.5019434970564165,-0.22041212036310484,-1.0
085302.57+200421.6,133.2609932,20.07292023,core,u,2.754969953765789,,0.0
080345.08+403842.2,120.93772,40.64495652,core,r,1.2610582472586187,,-1.0
011729.60+024933.0,19.37328346,2.826027695,core,r,2.2872544547250966,,-1.0
144116.82+271634.5,220.3200497,27.276235800000002,double,l,1.875005221015432,-0.5562123169746855,-1.0
073444.89+321627.2,113.6870098,32.27427283,core,u,2.067744500442004,,0.0
140448.79+144940.6,211.20327709999998,14.82786941,core,u,1.153439828648071,,0.9
073705.25+254213.7,114.27190619999999,25.70343106,core,r,2.657757628546007,,0.0
145723.09+245915.4,224.346173,24.98759138,triple,l,1.5250402168108352,-1.3259567237860257,-1.0
160028.07+345707.1,240.1169432,34.95204849,jet,,3.43236436086134,,0.9
155503.69+381214.9,238.76535800000002,38.20416452,core,u,3.302283214073282,,0.0
131334.27+345234.3,198.3928885,34.87625388,core,u,3.4759209275797502,,0.0
161601.59+532937.3,244.00673590000002,53.49373422,core,u,1.5284334046521135,,-1.0
084435.28+235516.1,131.14700870000001,23.92115296,core,u,2.4168142044583054,,0.0
022201.50-014418.9,35.50632517,-1.738594451,core,u,2.473621545134131,,0.0
105939.03+205721.8,164.91258159999998,20.95608588,core,u,2.7353959649887303,,-1.0
090900.62+231112.9,137.25256940000003,23.18695544,core,u,,,0.0
165820.35+373315.5,254.58436980000002,37.55426177,triple,l,1.5127861291654654,-0.25023363412953603,0.0
024147.98-034459.4,40.44999902,-3.749766597,core,u,2.5289977419209606,,0.0
074708.05+242540.2,116.78368090000001,24.42786933,core,u,1.3786038504254947,,1.0
015345.35-100839.6,28.43892866,-10.14441381,core,u,1.1378656008981551,,0.9
095106.80+562737.3,147.7780548,56.46003074,core,u,2.3019225875940377,,0.0
090359.57-015531.6,135.9984101,-1.925766714,core,r,2.4502963550600683,,0.0
121840.48+501543.4,184.66859319999998,50.2620268,core,u,1.0249420536006255,,-1.0
135947.35+103318.4,209.94731459999997,10.555183099999999,double,l,1.6442099218883568,-1.0088992747845362,-1.0
122956.17-012910.6,187.4840792,-1.4862389180000002,core,u,1.6674277276780003,,-1.0
073249.79+210114.6,113.20746899999999,21.02074728,core,u,3.3080997857060326,,-1.0
100526.03+265825.9,151.358522,26.97396407,core,r,2.694889395540132,,-1.0
122539.55+245836.3,186.41481299999998,24.97676724,triple,l,1.0385495304116137,-1.1382300127635179,-1.0
140744.94+415208.0,211.9372492,41.86883763,core,u,2.344432591108942,,0.0
124054.59+150412.8,190.227452,15.07024721,core,u,1.8627213949139487,,0.0
021613.36-073815.4,34.05558275,-7.637622544,core,u,1.1204960743480286,,-1.0
103901.05+440643.9,159.754491,44.11200153,triple,l,1.1324476327632496,-0.9252360182218035,0.9
083615.48+335400.9,129.0644977,33.900254,core,u,2.0552138871872274,,0.9
155627.22+392118.8,239.1134654,39.35526996,core,u,3.0940830978613483,,0.9
101528.79+194451.7,153.8702148,19.74763588,triple,l,1.3797123587163769,-1.1229258933762454,0.0
105135.16+284640.6,162.8965966,28.77798778,core,u,1.936086367034001,,-1.0
171559.66+325955.9,258.9983249,32.99875441,core,u,3.519008974074864,,0.0
224755.58+055039.4,341.9815921,5.844319238,core,u,1.5584731133424938,,0.9
150421.37+365134.3,226.089087,36.85955299,core,u,2.2220580863946693,,0.0
085000.62+083323.3,132.50261,8.556533143,core,u,1.245103476993889,,0.0
021524.69-041614.0,33.85290372,-4.271102984,core,r,2.1629305604986184,,-1.0
001331.74+032249.9,3.3822166160000005,3.380605545,core,u,2.0592998988876614,,-1.0
132552.96+161402.6,201.4707493,16.23400557,core,r,2.4208124402852405,,0.0
142518.60+123927.0,216.3275309,12.65748032,core,u,3.080945845344273,,-1.0
091026.00+144658.2,137.6080808,14.78274235,core,r,1.8672292583167915,,0.9
163846.55+531054.5,249.69392709999997,53.18186437,double,l,1.216666790180635,-0.8661412047205173,0.0
131900.78+544909.5,199.75320259999998,54.81940564,core,u,2.7220860625063006,,0.0
134559.96+372818.9,206.4999815,37.47168479,core,r,2.239455439573503,,-1.0
105754.43+421406.6,164.4768292,42.2351919,core,u,1.686786510050727,,0.9
164326.23+410343.4,250.8593281,41.06203178,core,u,2.7450058162695705,,0.0
103903.91+361941.2,159.7663619,36.32810963,core,u,2.396699692174394,,0.0
102821.25+240121.7,157.0885726,24.0226325,core,u,3.1067843256240284,,0.0
141717.89+231720.1,214.3245096,23.28894212,triple,l,2.006202446936682,-0.4297747175040011,-1.0
154929.43+023701.1,237.3726961,2.6169861269999997,core,u,2.92520984254245,,-1.0
020008.95+001937.1,30.03732099,0.327030551,core,u,1.5365847224472218,,0.0
144838.74+563919.1,222.1613321,56.65531267,core,u,1.4649573302632546,,0.0
122032.96+125104.1,185.13726709999997,12.8511418,core,u,2.214677564394796,,0.0
162250.98+510752.3,245.71241170000002,51.13123667,core,u,2.0964842150593355,,0.0
154718.73+035911.2,236.82809780000002,3.98651376,core,u,1.0960813793773851,,0.0
120331.79+242655.9,180.88260569999997,24.44882264,triple,l,1.9313226105161192,-0.8775825571185325,-1.0
215744.33+024828.5,329.4350947,2.807763982,core,r,1.7667571959130242,,0.0
145344.23+102557.5,223.43432909999999,10.43262474,core,u,3.166609040889428,,0.0
150506.47+032630.8,226.27694449999998,3.441897315,core,u,2.900650065794913,,-1.0
121752.72+414421.7,184.4696844,41.73951141,core,u,1.6661422303407776,,-1.0
024145.20+003028.4,40.43840136,0.507805568,core,u,,,-1.0
111013.52+134813.1,167.55637019999998,13.803639000000002,core,u,1.7525310969501064,,0.0
101935.22+281738.9,154.89677849999998,28.29419183,core,u,1.719269457619518,,-1.0
160757.65+073901.0,241.99028650000002,7.650453054,core,r,3.7013430495902497,,0.0
162746.20+480324.9,246.9426176,48.05693438,core,u,3.437957514110769,,0.0
162621.10+251714.0,246.58783019999996,25.28728642,core,u,1.5882556453710237,,-1.0
103636.21+240551.7,159.1508799,24.09773043,core,u,2.1140598680377547,,-1.0
110612.75+341444.9,166.5529198,34.24590255,core,r,1.4238565388108655,,0.0
234057.97+043115.5,355.2417124,4.520911176,core,u,3.85008755842106,,0.0
105139.59+033838.3,162.9149971,3.6438751860000003,core,u,1.6919736274714694,,-1.0
131150.88+420333.1,197.96202649999998,42.05920866,core,u,1.2152484887506303,,-1.0
133832.80+520127.4,204.6367605,52.02428391,core,u,2.2040837800499347,,-1.0
152044.36+270636.3,230.1848099,27.1101478,core,u,2.761423907591205,,0.0
142306.15+480210.8,215.7756653,48.036396,core,u,3.643086181887915,,0.0
135406.86+015444.6,208.528657,1.912291604,core,u,2.9063752081086087,,-1.0
103253.48+042936.4,158.2227938,4.493505469,core,u,2.077989633162354,,0.0
144703.80+360833.7,221.7659187,36.14273488,core,r,3.262284609234104,,0.0
075457.66+261122.2,118.74035249999999,26.18952197,core,u,2.4057543088998288,,-1.0
130841.21+215503.6,197.1717599,21.91760918,double,c,1.8398933984194967,-0.19719097957284817,0.0
130337.01+493801.8,195.90422709999999,49.63365964,core,r,1.8557333307612285,,-1.0
121800.73+565647.2,184.50309769999998,56.94641192,core,r,1.648249534694162,,-1.0
093721.79+215922.3,144.3408578,21.98956181,core,u,2.3941693212231256,,0.0
103441.99+190212.4,158.67462450000002,19.0369103,jet,,2.070065781364549,,-1.0
013833.47+012405.2,24.63944127,1.40163059,core,u,2.228420808165981,,0.5
121831.33+122502.5,184.6305217,12.41740259,core,u,0.9305672152021642,,-1.0
084514.18+064329.6,131.3091574,6.7249026579999995,core,u,2.9327929078272503,,-1.0
114853.81+211109.8,177.2241888,21.18606689,triple,l,2.1095853764181256,-0.709311522493414,-1.0
140911.40+354735.3,212.29748700000002,35.79318629,core,u,1.5646346311031862,,0.0
080124.92+182123.0,120.35387539999999,18.35643563,core,u,1.6306065530560645,,0.0
142456.30+352841.8,216.234531,35.478277,double,c,2.2868401053296026,0.24387665295162073,0.0
074441.87+155030.7,116.1744554,15.84191686,core,u,2.4874085159816732,,0.9
125539.46+181548.3,193.9145247,18.26341358,core,u,0.6418215061004972,,-1.0
131801.87+470627.8,199.50794419999997,47.107722499999994,core,r,0.5840554958192967,,0.9
113843.29+500954.0,174.68032580000002,50.1650586,core,r,2.3498646282628903,,-1.0
130132.84+543139.9,195.3868539,54.52777363,core,u,1.8900953622911731,,0.0
120754.10+300925.2,181.97553159999998,30.15699615,core,u,1.992814928674963,,0.0
105031.78+095634.5,162.6324186,9.942938601,core,u,1.9387046556564345,,0.0
162254.28+414121.8,245.7262497,41.68940515,core,u,1.5256583879986465,,0.0
164452.43+181317.2,251.2184116,18.22154793,core,r,3.3730022913485764,,-1.0
090142.40+425630.9,135.4266959,42.94192182,core,u,2.015163154549948,,-1.0
131753.46+462448.5,199.47294630000002,46.41357379,jet,,2.5185810032381166,,0.9
101742.38+013217.5,154.4266566,1.538238856,double,c,1.0154710154496969,0.2556676438091731,-1.0
084225.81+282541.1,130.60761499999998,28.42817452,core,u,1.6904279215432851,,0.0
095844.07+054941.0,149.6836503,5.827938737,core,u,1.2093849754977968,,-1.0
131905.30+551217.1,199.77204030000001,55.20474783,core,u,1.8564538975206404,,0.9
114733.46+110207.7,176.8894686,11.03546663,core,u,1.790419289170586,,-1.0
111751.85+602624.0,169.46609109999997,60.44000246,core,u,1.975537072651868,,0.9
093953.95-005207.5,144.9749315,-0.8687333079999999,core,u,2.2763121129688697,,0.0
125458.84+533134.6,193.74510869999997,53.52632788,jet,,2.333712884802142,,-1.0
162624.95+401945.4,246.60416119999996,40.32923444,core,r,2.8373804110838536,,-1.0
020703.33-085442.6,31.76388694,-8.911953136000001,jet,,3.2482539902242733,,-1.0
092511.00+620226.4,141.29582280000002,62.04065729,core,u,1.3797711113087316,,0.9
131151.01+533227.1,197.96251819999998,53.54089326,core,u,2.3307542281141838,,-1.0
144059.49+015744.2,220.2478409,1.962197235,core,u,2.9633302610140206,,-1.0
204041.67-054355.4,310.17366760000004,-5.731980556,core,u,1.5159770253908094,,0.9
133115.92+052119.8,202.8162146,5.355391673,core,u,1.6139008316293542,,0.0
090147.01+150951.5,135.4458751,15.16425622,core,r,0.8436193888012781,,-1.0
135255.21+090003.0,208.23015039999999,9.000880491,core,u,2.624338302553686,,0.0
001613.70-042610.6,4.057170787,-4.43622793,core,u,1.9467476453086048,,-1.0
230608.10+055738.7,346.533704,5.960502891,core,u,2.02801638437922,,-1.0
124735.17+085223.1,191.8965589,8.873208034,core,u,1.723918313869525,,-1.0
153159.10+242047.1,232.99633430000003,24.34646031,core,u,0.8369374376200881,,-1.0
153229.38+195254.3,233.1225016,19.88179787,core,u,0.427623265167945,,0.0
092427.94+330155.2,141.1163255,33.03206524,triple,l,2.4836051003002853,-0.6205746174321033,-1.0
022055.11-085348.1,35.22978789,-8.896913912999999,triple,l,1.7573927168672328,-0.5767039147147496,-1.0
142840.51+433823.3,217.16876430000002,43.639796399999994,core,u,2.1206058244439974,,0.0
141828.58+354249.4,214.6190957,35.71375119,core,u,2.4725951669438277,,0.0
080350.25+372639.1,120.9593854,37.44417961,core,u,1.2331110399291547,,-1.0
141241.03+370100.9,213.17101359999998,37.01700251,core,u,1.9897592988277242,,0.9
114257.21+212911.2,175.73813090000002,21.4861632,triple,l,2.193812174330121,-0.9439863457993706,-1.0
140518.55+341854.3,211.3272997,34.31506505,core,u,2.7072056263811577,,1.0
102911.46+291101.9,157.29783590000002,29.18389568,core,u,2.8255801768876028,,0.0
141035.07+073121.4,212.6462228,7.52283097,core,u,3.4576551490498204,,-1.0
120906.50+212240.8,182.2770571,21.37789446,core,u,1.7995850696713116,,0.0
140521.67+050744.4,211.3402497,5.129008468,core,u,1.1640107649522549,,0.9
122922.05-020610.7,187.3418063,-2.102947157,core,u,1.1267620865990269,,0.9
144600.03+122240.5,221.5000741,12.37793861,triple,l,1.5088214156204798,-0.6221614109872428,-1.0
002924.78+092658.2,7.353292014,9.449471948,core,u,2.020133652256946,,0.9
083201.30+360102.3,128.0054085,36.01746238,core,u,1.5267873114435262,,0.0
120126.54-010912.8,180.3607929,-1.153561108,core,r,2.8747482397173214,,-1.0
152951.10+182752.5,232.46295120000002,18.46467193,core,u,2.2736102399049978,,0.0
165420.19+392129.4,253.5840613,39.35819328,core,u,1.812334566230828,,0.0
120127.42+090040.5,180.3642626,9.011227374,core,u,0.9914661400657622,,-1.0
101300.51+332754.4,153.2522466,33.4650241,core,u,3.73749543636886,,-1.0
121857.45+273022.9,184.73943590000002,27.50645074,core,u,1.439229787932905,,-1.0
153256.28+102239.2,233.234544,10.37754183,triple,l,1.5414840868327886,-0.23252761833071486,-1.0
134604.72+214805.4,206.51969340000002,21.80158817,core,u,1.3704385223297848,,-1.0
141140.60+413521.3,212.91903430000002,41.58938044,core,r,2.6551766810420827,,0.0
112336.58+012201.8,170.9025892,1.3671222330000001,double,l,1.1259405577466182,-0.6486253632127523,-1.0
114808.45+221733.6,177.0352521,22.29270609,core,r,2.004369690873064,,0.0
100526.16+283446.1,151.359082,28.57938296,core,u,3.0688880928874114,,-1.0
111639.88+511107.2,169.1662185,51.1853386,core,u,2.1913652501863794,,0.9
090046.51+294216.9,135.1936908,29.70459857,triple,l,2.455354923772309,-0.8918614813310065,-1.0
141327.70+344455.2,213.3654691,34.74870693,core,u,1.818134054400457,,0.0
162108.23+070026.3,245.2843091,7.00734464,core,u,2.5312908319416323,,0.9
160623.56+540555.7,241.5981516,54.09879336,core,u,2.364373083450263,,-1.0
162743.04+361518.8,246.92947630000003,36.25525542,core,u,2.182368454765089,,-1.0
023416.15-015941.4,38.56725396,-1.9948527969999998,core,u,2.181557798445576,,0.0
144844.32+361339.0,222.18474590000002,36.22759315,core,u,2.8644806289860614,,0.0
094119.43+511932.9,145.330921,51.32597561,core,u,0.6289088398879443,,0.9
104250.07+161140.2,160.7086548,16.19449464,core,u,2.0530370344709308,,0.0
111857.92+292213.8,169.7413751,29.37045547,core,r,3.193137045507473,,0.0
091251.42+361033.7,138.21416440000002,36.17611743,double,c,1.7942847964833577,-0.4122124349717275,0.0
161603.77+463225.2,244.01569709999998,46.54036942,core,u,2.6667051029044435,,-1.0
030845.98-065348.6,47.19156649,-6.896880417999999,core,u,1.5335954494421955,,0.0
121729.29+060750.8,184.37206740000002,6.130763712,core,u,2.071653039454449,,0.9
091812.47+341125.8,139.55191159999998,34.19054046,core,u,2.379823678103894,,0.0
092718.92+283142.7,141.8288645,28.52853562,core,u,2.576437794566424,,-1.0
151500.37+503408.8,228.75156299999998,50.56904722,core,u,0.7039450296245207,,0.0
122344.63+315636.9,185.9359895,31.94359605,core,u,1.720893208883929,,-1.0
232840.96+074656.8,352.1706959,7.782527569,core,u,1.9873448731181071,,1.0
082657.85+202551.5,126.7410585,20.43098265,core,u,2.3865176935139187,,0.0
130137.85+240432.2,195.4077679,24.07563306,double,c,1.4496553159299126,-0.019769885753917804,0.0
073256.27+254838.7,113.2344687,25.81077432,core,u,3.1022256875029033,,-1.0
002445.21+034903.5,6.188399836,3.817655689,core,u,2.188112043060204,,-1.0
162745.35+092838.3,246.93899069999998,9.477374978,core,u,1.3639450435342342,,-1.0
112835.54+210237.3,172.14812880000002,21.04371721,triple,c,3.0245151465105136,1.2039182847464367,-1.0
153807.34+505938.1,234.53064069999996,50.99394646,core,u,1.5288445079613666,,0.9
014922.36+055553.4,27.34318702,5.931533497,core,u,4.267004927025116,,0.9
130220.72+270941.6,195.5863637,27.16158254,core,u,2.4476751691432184,,0.9
093703.03+361537.1,144.2625565,36.26037464,core,u,0.7785162942788745,,-1.0
145637.44+370321.8,224.1560478,37.05611559,core,u,2.4083213151603333,,0.0
092723.73+571957.4,141.84906819999998,57.33287427,core,r,2.5443082240566923,,0.0
222817.24+013917.4,337.0718456,1.654944484,core,u,2.7309615397153366,,0.0
171615.04+365118.2,259.0627063,36.85503823,core,u,1.2823662455027491,,0.0
162808.86+481935.4,247.03697659999997,48.32654243,core,u,2.0352188430401386,,0.9
095555.13+500544.7,148.97988130000002,50.09567754,core,u,1.5630661217478532,,-1.0
021532.67+003445.1,33.8860916,0.579225014,core,u,2.2702081186838825,,-1.0
162234.36+160010.4,245.6433653,16.00288905,core,u,1.6387796281913496,,0.9
150036.60+155152.4,225.1525451,15.86455552,core,u,2.529944223184569,,0.0
001625.40+110556.8,4.1060706719999995,11.09929134,core,r,2.3438267991596846,,-1.0
121841.56+552915.7,184.6733334,55.48790699,core,r,2.3191030822145606,,-1.0
121911.51+321137.4,184.7981619,32.19374831,core,r,1.8371221725454017,,-1.0
090120.47+494718.6,135.33529430000002,49.78852394,core,u,3.177983666572325,,0.0
091640.17+522214.3,139.1673993,52.37058474,core,u,2.127492437289989,,-1.0
113803.12+370403.1,174.5129452,37.067522,core,u,1.2844627473397168,,0.9
124739.18+600058.7,191.9133066,60.01633948,core,u,2.2076128843034595,,-1.0
115722.89+515447.7,179.345345,51.91311233,core,r,2.107007243146964,,0.0
012914.90-020141.6,22.31212944,-2.028180491,core,r,2.2035604773529145,,0.0
074447.27+212000.4,116.19703600000001,21.33341968,core,u,2.8469012427046234,,0.9
085919.78+360051.2,134.83236019999998,36.01424878,core,u,1.434047088045857,,0.5
234442.99-031355.9,356.1791209,-3.2322472189999996,core,u,2.79291471967801,,-1.0
094317.61+541704.9,145.82365090000002,54.28487162,core,r,1.7344660334823687,,0.0
144259.86+184524.4,220.74945,18.75683327,core,u,1.4416626628643738,,0.0
092307.85+331315.6,140.7828346,33.22111463,core,u,2.0047188996257304,,0.9
074414.94+444651.8,116.062331,44.78097416,core,u,2.6047687964282793,,-1.0
073812.11+451927.9,114.5503662,45.32452745,core,r,2.9835484466757882,,0.9
112048.06+421212.4,170.20026819999998,42.2034486,core,u,1.1471139124933043,,-1.0
085258.17+244928.0,133.24234679999998,24.82462819,core,r,3.3627521250233,,0.0
092600.42+402949.6,141.501835,40.49718197,core,u,3.413101702980806,,0.0
095900.54+341358.8,149.7522391,34.23307887,core,r,1.5435967730681994,,-1.0
001354.13-042352.3,3.475604085,-4.397838851,core,u,3.093359373133569,,-1.0
081347.53+534754.0,123.44804679999999,53.79832651,core,u,2.242181244205133,,-1.0
085010.26+593118.2,132.54282609999998,59.52173133,core,r,0.6843723046490849,,0.0
160820.89+183059.5,242.0870702,18.51661381,core,u,2.631374806563957,,0.0
104350.15+633547.4,160.95919980000002,63.59658121,core,r,0.8667879407200048,,-1.0
090956.78+332357.5,137.4866946,33.39936549,core,u,2.5528323376245923,,-1.0
162805.19+252636.8,247.02162239999998,25.44354749,core,u,2.4502136658834446,,-1.0
092521.96+080311.0,141.3415305,8.053047456,core,u,1.5598049756546744,,0.0
091953.15+413910.9,139.9719682,41.65318124,triple,l,2.276976380624377,,-1.0
