,RA,DEC,CLASS,SUBCLASS,logR_ratio,logR1,BAL_bool
9732,143.6968529,30.84889773,core,u,,3.5971269093600537,BAL
9733,167.64320930000002,29.13096172,core,u,,2.540468024875254,
9734,139.52245980000004,54.1326711,core,u,,1.4813499706373292,
9735,212.9801781,34.25288642,triple,c,-0.28447,2.2942327820221777,BAL
9736,245.6348071,20.53397507,double,c,0.40016,3.326288525348147,
9737,236.2067418,48.33955736,core,u,,1.43298931902048,
9738,150.98988300000002,32.73434413,core,u,,3.2761082036658338,NO_BAL
9739,190.74044009999997,36.378034899999996,core,u,,2.362950970497136,NO_BAL
9740,238.05855640000001,4.964300163,triple,l,-0.027530000000000002,2.054469306021524,
9741,57.81753083,0.40285,core,u,,1.6754273357729246,NO_BAL
9742,221.6765526,14.46705783,double,c,0.45926999999999996,1.6795831754477846,NO_BAL
9743,249.56341580000003,25.40374115,core,u,,1.776024525600046,
9744,117.3430051,18.47710629,core,u,,2.6055073194488925,NO_BAL
9745,163.4611937,18.92140839,core,u,,1.462023945734714,
9746,196.6319154,43.85014232,core,u,,0.3623077170887996,
9747,183.2095009,36.00503485,core,u,,1.8526288954148842,NO_BAL
9748,188.3678237,34.66185425,triple,c,-0.75934,1.3788526745103735,
9749,185.8614721,11.43509161,core,u,,3.0186371803575724,NO_BAL
9750,31.12154863,3.326141616,core,u,,0.703897061287438,
9751,259.7937688,37.25562541,triple,l,-0.6332800000000001,1.1887248480404922,
9752,225.93809879999998,27.45435347,core,u,,2.4178688039947005,NO_BAL
9753,17.96006609,-10.63293029,jet,,,1.9594235722665967,
9754,351.47696210000004,6.263027763999999,core,u,,3.136547472209413,
9755,175.2774756,-1.685380554,core,u,,1.3507058366686877,
9756,121.85368940000001,27.27673953,core,u,,2.069247092617515,
9757,173.333071,29.61748292,triple,l,-0.38795999999999997,3.0884263275768364,
9758,215.03995830000002,46.30860744,core,u,,1.4460606413589443,
9759,135.96205980000002,-1.189311065,core,u,,2.081927122587982,BAL
9760,212.1619624,39.38886425,core,r,,1.2624685542508274,NO_BAL
9761,358.2161833,0.6374972,core,u,,0.9328328351137586,
9762,190.8206812,19.05241995,core,u,,2.0191736854774773,NO_BAL
9763,356.39643739999997,4.145355359,core,u,,1.6507111131790566,
9764,242.4725934,57.08335038,core,r,,1.1654214397937597,BAL
9765,171.7489862,53.84384972,core,u,,1.7449345976652737,BAL
9766,236.2437205,23.13621055,core,u,,1.2011483664325482,
9767,134.03787260000001,24.09879935,core,u,,2.1357256853841378,
9768,185.2528749,51.78269329,core,u,,2.5075319865795107,NO_BAL
9769,251.83093619999997,51.73112194,core,r,,2.6448694593348185,
9770,198.267131,11.82311978,core,u,,0.9420225445465136,BAL
9771,196.64105419999999,-0.11427222599999999,core,u,,2.0080224488764413,
9772,156.98056,18.15661162,core,u,,1.3048322484606174,
9773,161.68087759999997,9.082024846,core,u,,2.9522184325482947,NO_BAL
9774,114.17421399999999,36.3841206,core,u,,3.224783101151458,
9775,129.8997478,1.204077827,core,u,,2.435554287018812,BAL
9776,3.5343332530000002,-8.878419467999999,core,u,,1.6386613825382,BAL
9777,150.9552813,36.38376543,core,u,,1.4159692192851694,NO_BAL
9778,190.3017508,41.44445749,core,u,,2.593257409956762,
9779,114.29447990000001,35.45496557,core,u,,0.9935196855715844,NO_BAL
9780,172.44175869999998,-1.361186159,triple,l,-1.72573,1.012877847306838,
9781,119.79489280000001,53.52569609,core,u,,1.0864644818920397,
9782,219.14251140000002,21.86475547,core,u,,2.7833760503410363,BAL
9783,122.2544575,11.51188855,core,u,,0.7665132038413432,NO_BAL
9784,224.7650275,37.89327821,core,r,,1.9470531608368504,
9785,8.062166612,8.790199891,core,u,,2.0388533704187126,
9786,119.9188061,21.34370083,core,u,,1.849012862859156,
9787,157.2507759,9.255394684,double,c,0.19924,2.5844036955379157,NO_BAL
9788,158.3863222,52.17298737,core,u,,1.9825364457279933,BAL
9789,128.65314270000002,44.47722882,core,u,,1.5810601222173504,
9790,179.3045142,51.91993569,core,u,,0.954619031523346,
9791,179.5785687,52.42024022,core,u,,2.411316914695236,NO_BAL
9792,155.37494640000003,58.13646652,core,r,,2.4863992290790518,
9793,240.7225624,40.89834288,core,u,,2.132769833313209,NO_BAL
9794,41.62954537,-5.359219567,core,u,,1.8175750178190089,
9795,150.014491,54.64785861,core,r,,2.539399764659758,NO_BAL
9796,143.53044219999998,35.71061272,double,l,-0.80813,0.6826039983288155,
9797,213.57560669999998,23.42092015,core,r,,1.938437403258149,NO_BAL
9798,172.3436635,33.51381556,core,u,,1.0147349962848948,
9799,228.1204399,24.96385306,core,u,,1.8864640659524667,NO_BAL
9800,159.0489461,35.11510901,core,u,,1.4727915532260467,
9801,237.82694469999996,14.87640302,core,u,,2.0750825517209206,
9802,138.03683909999998,6.895402962,core,r,,0.2140864905664913,
9803,129.8564854,61.41430162,core,u,,2.79265235123652,NO_BAL
9804,218.52411969999997,48.99888235,core,u,,1.7558306870486846,
9805,145.182583,-1.323097182,triple,l,-0.86724,2.1812527959688297,
9806,163.4702369,-0.981266704,core,u,,1.4986574606782512,
9807,5.646687715,2.144711202,core,u,,1.8921136462467456,NO_BAL
9808,198.6376005,0.110366666,core,u,,2.3035769362053977,
9809,2.350649944,5.123697142,core,u,,3.1868404606663865,
9810,215.87482590000002,51.83578776,core,r,,2.808596086461677,NO_BAL
9811,218.5886787,18.98853549,triple,l,-0.56886,1.9374879153887563,
9812,231.3249597,48.50035709,core,u,,1.7551565606758772,BAL
9813,134.08673570000002,17.5795887,core,r,,1.6641365553372836,
9814,183.2861356,46.23610498,core,r,,2.050749850141517,BAL
9815,332.6237088,1.145450045,core,u,,3.8269902960841096,
9816,134.1382764,56.46541634,core,u,,1.809545379091684,NO_BAL
9817,168.4759186,51.06459452,core,u,,1.566629178737152,NO_BAL
9818,227.20449790000004,59.61159613,core,r,,2.3149314722737233,
9819,156.0150308,-2.1184916,core,r,,2.8955038767914134,NO_BAL
9820,140.0214052,22.58243418,core,u,,2.5151099882668677,BAL
9821,177.3808733,36.7713206,core,r,,2.6692366389868667,
9822,232.01620219999998,46.73820926,core,u,,1.4324377541700244,NO_BAL
9823,138.1560805,25.6696831,core,u,,2.4369821987372164,BAL
9824,237.2296446,17.46141618,core,u,,2.8370433391651297,NO_BAL
9825,161.4958204,48.03628672,core,r,,2.82687698990016,
9826,190.304196,62.79550247,core,u,,2.4664932378534585,
9827,213.8842766,40.83100405,triple,l,-1.00504,1.6442646682569009,NO_BAL
9828,240.35996129999998,30.45014104,triple,c,-0.59718,2.4658810377345945,
9829,179.36783,54.50892231,core,r,,1.768410346747693,NO_BAL
9830,149.5598326,23.81331452,core,u,,2.0316065144945608,NO_BAL
9831,182.9313483,1.5030417169999999,core,u,,1.5399012475758709,NO_BAL
9832,173.4052251,11.30800313,core,r,,1.8278950559052192,
9833,113.9227128,41.80840412,core,u,,2.9140132875860774,NO_BAL
9834,213.24200660000002,40.53792063,core,u,,1.3233900814875554,
9835,132.17446040000002,22.98068885,jet,,,1.570237889590024,
9836,252.7430738,40.34258746,core,u,,1.8019906654770448,NO_BAL
9837,218.566904,36.82114,core,u,,1.6681586588325132,
9838,194.4246305,45.31228775,core,r,,1.9053484539693384,
9839,15.840728400000001,-0.40029999200000005,core,u,,0.9863289102087164,
9840,246.9679644,49.4310011,core,u,,2.012700533368188,BAL
9841,196.6736615,41.80764255,core,u,,1.6508075640042676,
9842,355.201104,-2.012958347,core,u,,2.738394373111052,NO_BAL
9843,123.8136804,19.32536627,core,r,,1.8712971029260883,NO_BAL
9844,125.5085646,35.71099862,core,u,,1.8626205429744176,NO_BAL
9845,185.8663625,21.96115334,core,u,,1.696006400787483,BAL
9846,216.84575099999998,59.12488368,core,u,,2.350386216175063,
9847,24.69827994,-10.52468374,core,r,,2.0891027898026806,
9848,129.1644233,37.9363289,core,u,,2.3751925777105414,NO_BAL
9849,171.7136741,5.260244576,core,u,,1.7899400493979043,BAL
9850,139.5269678,30.40189941,core,u,,0.696795534317863,
9851,341.03542139999996,12.55428043,core,u,,1.0490649443615994,NO_BAL
9852,142.13063590000002,30.42999881,core,u,,1.9437269485026465,NO_BAL
9853,158.291888,37.06736149,double,c,-0.46887,1.7571845056230628,
9854,116.90820890000002,30.693346999999996,core,u,,1.6367426123365405,
9855,144.57639,39.13603455,core,u,,1.8843298629822345,
9856,183.60965430000002,48.33181534,core,r,,3.938856022760338,
9857,157.1442523,15.96390062,core,u,,2.202270760150944,NO_BAL
9858,219.55721319999998,21.74244215,core,u,,1.516235851083796,
9859,131.81325259999997,38.519480200000004,core,u,,2.5034918493711533,NO_BAL
9860,181.146333,48.92584031,core,u,,2.263686097461729,
9861,124.304047,50.76842386,core,r,,2.633630894831252,NO_BAL
9862,131.8268584,38.89146255,core,u,,2.2779289772803635,BAL
9863,253.839565,43.72526939,double,c,0.20234000000000002,2.2800603483345037,
9864,254.8830267,37.59138044,core,u,,1.4022388726604322,
9865,185.9298559,50.63152637,core,u,,2.2348566047677987,BAL
9866,322.3744994,2.233344433,double,c,0.014759999999999999,2.304709248435316,
9867,234.60937909999998,39.02017405,core,u,,1.3743320584570669,BAL
9868,217.61881910000002,10.41244154,core,u,,1.8566371297982411,NO_BAL
9869,139.3273896,10.87594415,core,u,,1.4221376707152458,NO_BAL
9870,170.75944209999997,24.9033188,core,u,,1.0558976790961894,
9871,237.8380642,7.232724661000001,core,u,,1.4575853036318336,
9872,175.510467,50.04154488,core,u,,2.558093189357831,NO_BAL
9873,153.7593335,2.524516678,core,u,,1.4277307825297298,
9874,214.55211880000002,10.77456109,core,u,,1.0841848063686483,NO_BAL
9875,193.6097753,16.93089148,core,u,,1.7008218492780258,NO_BAL
9876,189.42472709999998,7.994441872,core,u,,3.2419988685365952,NO_BAL
9877,198.64432140000002,47.11787899,core,r,,2.143746907810661,
9878,180.14315580000002,50.11251054,double,c,-0.6,1.899220586073484,NO_BAL
9879,123.89032879999999,37.51058954,core,u,,0.9195861180439848,
9880,209.09423759999999,37.437523600000006,core,u,,2.9694114407117413,
9881,187.2157074,48.96706391,core,u,,2.9346467302432697,NO_BAL
9882,126.1801088,48.82290594,core,r,,2.7632280039306654,NO_BAL
9883,223.25625240000002,10.60480869,core,u,,2.939458722693732,NO_BAL
9884,149.78486,26.01568682,core,u,,2.8222080657932667,NO_BAL
9885,195.5946146,1.621372183,core,u,,1.0098287521875264,
9886,11.55645383,1.0738444759999999,core,u,,0.6282598594430937,BAL
9887,195.63985780000002,51.86832337,core,u,,2.3973729550730085,
9888,161.6900983,3.8265917110000003,core,u,,3.193296818540864,NO_BAL
9889,170.0155798,57.13289316,jet,,,2.979420207316147,
9890,24.70807955,0.49846667200000006,core,u,,2.0465068203292645,
9891,44.05856554,0.661402756,jet,,,1.7975818134771018,
9892,257.4363768,32.90803242,core,r,,2.6106390038428278,
9893,12.54087875,-0.65028054,core,u,,1.7520217409673506,
9894,15.04196168,6.124233197000001,jet,,,1.896362852038584,NO_BAL
9895,224.7726773,20.09946405,core,u,,0.9870676083068476,
9896,119.02681070000001,21.64991357,core,u,,1.8061063690507155,NO_BAL
9897,35.618934499999995,-9.008472246,core,u,,1.8120543254721269,NO_BAL
9898,215.7115025,50.78759278,triple,l,-0.91991,1.923803715508002,
9899,185.5962149,25.56464504,core,u,,1.9287782449743929,BAL
9900,227.88779,51.58335422,core,u,,0.3595674939122617,BAL
9901,358.3094875,-10.685013900000001,core,u,,1.1883418746802632,
9902,207.91445900000002,10.85820871,core,r,,2.0334680038558393,NO_BAL
9903,181.1532041,39.68440312,core,u,,2.2603611849970933,
9904,199.67643130000002,30.133613,triple,l,-0.44669,2.798777528918784,
9905,137.55007880000002,51.96696496,core,u,,2.4732260656868053,NO_BAL
9906,123.278057,6.439491677,core,u,,2.9278376065434246,NO_BAL
9907,218.26977709999997,45.24640716,double,c,-0.40401,1.7760740796253416,BAL
9908,218.52366890000002,42.0544651,core,u,,3.3432976909694263,
9909,209.039118,24.92919497,core,u,,0.9454211502302996,NO_BAL
9910,198.6825158,23.8074508,core,u,,1.881623067495468,NO_BAL
9911,159.3323853,6.507208307000001,core,u,,0.7288489732500096,
9912,215.0305326,20.98641192,core,u,,1.823165326552068,BAL
9913,214.01779309999998,12.67402475,core,u,,1.979044296101358,NO_BAL
9914,143.2984889,35.27441635,core,u,,1.2817900644380202,
9915,169.2629613,45.70899879,core,u,,0.8614131595144243,
9916,351.1091376,-0.51138891,jet,,,2.9521248407804164,NO_BAL
9917,121.72222190000001,44.80969852,core,u,,1.841672054493469,NO_BAL
9918,159.70581909999999,40.81413006,core,r,,2.430545255870834,
9919,339.776346,1.135211164,core,u,,1.7296454175281313,NO_BAL
9920,157.99239780000002,26.99709109,core,r,,3.228180129765548,
9921,255.4408346,43.78292643,core,u,,3.060122235701435,NO_BAL
9922,247.4155945,9.204589176,core,u,,1.217438844536133,NO_BAL
9923,134.1101223,15.15022531,core,r,,2.084096925365773,
9924,220.87478399999998,46.34206854,core,r,,1.8734926472404891,NO_BAL
9925,177.3195109,15.44953103,core,u,,3.1561481045497883,NO_BAL
9926,159.3632851,5.849930666000001,core,u,,1.9850620460700301,
9927,117.42679790000001,42.44607741,core,u,,2.482041212863097,BAL
9928,317.36004429999997,-7.657199574,core,r,,2.275736272587217,NO_BAL
9929,222.82302709999996,25.27208925,core,r,,1.3649388244033671,
9930,195.8766331,42.25775202,core,u,,2.4639859793616026,
9931,160.760373,55.48727861,core,u,,1.9397446058226848,NO_BAL
9932,131.9285189,27.23639189,core,u,,2.5998729742048226,
9933,13.36566678,-6.947661167000001,core,u,,1.388015212037348,
9934,23.65253358,6.210619295,jet,,,3.1882491609161407,
9935,126.2267453,36.66206831,core,u,,1.5007856291953259,NO_BAL
9936,135.97154009999997,43.23483448,core,u,,2.997360129168712,BAL
9937,145.6768838,12.27489154,core,u,,2.2729979514432386,NO_BAL
9938,244.0502579,34.85787384,core,r,,2.4406235770647187,NO_BAL
9939,121.8566263,44.95686178,core,r,,3.0133309710967824,
9940,234.57266,37.39072655,core,u,,3.401001390187645,NO_BAL
9941,179.3602485,32.66193729,core,r,,2.0198079788956,
9942,332.6749215,-1.691319403,core,u,,1.8789309781690944,
9943,181.5281405,57.31649548,core,r,,2.031559956553417,NO_BAL
9944,179.02908,61.672284700000006,core,u,,2.004828783443088,BAL
9945,142.23251499999998,44.15250796,core,u,,1.4199357720012884,
9946,237.75338349999998,43.40996053,core,u,,1.8648232960427804,NO_BAL
9947,146.4907554,56.656087899999996,core,r,,1.799291783023969,
9948,195.9015496,47.81133444,core,u,,2.579592726306538,
9949,201.2815394,35.87809237,core,r,,2.054553581198826,NO_BAL
9950,201.00389219999997,22.85295236,core,u,,2.7276718173590777,
9951,131.92942050000002,15.04054784,core,u,,2.1857096247502525,
9952,39.78277492,4.088205459,core,u,,2.710420173322324,BAL
9953,357.7651459,7.434408195,core,u,,2.7158329488075337,
9954,187.2361979,35.94316017,double,c,0.47738,1.4768891847293388,
9955,248.2587336,39.40767117,triple,c,0.22813000000000003,1.4861285850657748,
9956,215.0460235,17.94728681,core,r,,2.3452919295071566,
9957,165.9387765,20.70877498,core,u,,2.6293133521277143,NO_BAL
9958,163.5159855,34.68852272,core,u,,3.4147807378057986,
9959,218.8105779,47.43297611,core,r,,1.2249305319013986,
9960,147.8077252,17.34470874,core,u,,1.4678290305625636,NO_BAL
9961,132.31305859999998,30.72226602,jet,,,2.025335735555174,
9962,156.57214199999999,19.86861048,core,u,,3.1905575768406367,NO_BAL
9963,194.4522245,33.04487868,core,u,,1.7482992376013469,
9964,158.05380119999998,12.10366126,core,r,,0.643117084922659,NO_BAL
9965,15.87100492,5.358733343,core,u,,3.974376396207897,
9966,242.5233554,12.11176955,core,u,,3.0765704738504622,NO_BAL
9967,26.61068338,1.3484583140000002,core,u,,1.7842272505110828,NO_BAL
9968,126.1948483,38.53442466,core,r,,1.4005574589775904,BAL
9969,238.77352689999998,48.89170985,core,r,,1.947921342260554,NO_BAL
9970,136.8774281,-0.565411117,core,r,,1.1573836953553311,BAL
9971,31.20130817,-9.735894222999999,core,u,,1.1163720078282224,
9972,127.63895520000001,15.49753018,core,r,,1.089536032907644,
9973,216.04828540000003,53.84072149,core,u,,2.73563124787174,NO_BAL
9974,177.18704619999997,49.14128155,core,u,,2.639837448731228,NO_BAL
9975,218.8899037,20.18127435,core,u,,0.5889396929233911,
9976,255.2870733,39.91197477,core,u,,1.2847958849737693,NO_BAL
9977,173.5936427,21.8879081,core,u,,2.2705606647806422,NO_BAL
9978,208.27303030000002,4.727299856,triple,l,-0.41841000000000006,1.9366742862363195,
9979,186.441642,15.17342575,core,r,,2.6034950430757986,NO_BAL
9980,154.9025569,55.71160593,core,r,,2.6061577055241782,NO_BAL
9981,146.2843061,37.55901217,core,r,,3.0442262892034493,NO_BAL
9982,193.91833590000002,27.70746321,core,r,,1.2696813903719402,NO_BAL
9983,138.037727,37.98572141,core,u,,2.1547108878227648,
9984,359.0260041,-9.037272592999999,core,u,,2.3684761806157653,NO_BAL
9985,116.90995749999999,24.94378938,core,u,,0.3487214863145439,
9986,206.8478567,18.59383935,core,u,,3.1718851956419343,NO_BAL
9987,134.36159619999998,18.92338914,core,r,,1.7332908422942126,NO_BAL
9988,201.5740491,30.9707483,core,u,,1.324753871052637,NO_BAL
9989,194.67423300000002,2.323425023,core,u,,1.5012157433398683,NO_BAL
9990,54.27590699,-0.796538902,double,c,0.06502999999999999,0.6868493564754047,
9991,244.3178373,55.263111800000004,core,u,,2.043801439161636,NO_BAL
9992,185.19158080000003,-1.354419469,triple,l,-0.52341,1.9796158719070789,
9993,193.51475369999997,43.08119279,core,u,,1.4748560303795015,BAL
9994,152.62710669999998,44.21095731,core,u,,2.5823107302456707,NO_BAL
9995,206.61613569999997,26.24962251,core,r,,0.9284499319301958,NO_BAL
9996,125.73973909999998,40.69715624,core,u,,3.148598009032469,
9997,114.2027095,32.24368724,core,u,,1.03615658548197,
9998,205.01557649999998,37.05989268,core,u,,1.7460722406108828,
9999,257.6337556,32.68039588,double,c,-0.47611000000000003,1.6329817333146297,
10000,201.24077680000002,19.40182511,core,u,,1.79298635731421,NO_BAL
10001,124.82348290000002,17.19623921,core,u,,2.1259508914593233,NO_BAL
10002,215.0515423,-0.7599833559999999,core,u,,1.291262239902838,
10003,250.35778050000002,47.54437308,core,u,,2.7518688937420976,NO_BAL
10004,253.1385076,40.23280242,double,c,1.60405,3.102665799683078,
10005,231.4050779,28.475658000000003,core,u,,2.4641481034767283,NO_BAL
10006,358.1183416,5.650836201000001,core,u,,1.9617998862563608,
10007,132.83539050000002,3.4408166510000004,jet,,,2.756364303516885,
10008,252.77346809999997,45.75274274,core,u,,2.047638372145854,NO_BAL
10009,154.89500269999996,1.122402745,core,u,,1.6641324697620576,NO_BAL
10010,162.99444590000002,36.72400447,triple,l,-0.53168,1.2970304073523993,
10011,155.38153069999998,24.67864485,core,r,,0.7759817483708403,
10012,346.09135449999997,5.83100848,core,u,,2.544183867628088,NO_BAL
10013,253.1684511,44.58073692,jet,,,1.7117483785330136,NO_BAL
10014,217.6303895,-0.152097227,core,u,,2.9735599120797933,NO_BAL
10015,21.03970789,7.122755627,core,u,,2.8169987602893003,NO_BAL
10016,117.3134987,49.15010274,core,u,,2.845916131992948,NO_BAL
10017,146.0476811,57.68876128,core,r,,2.7497478024111404,NO_BAL
10018,175.47851540000002,49.75181508,core,u,,3.208232322733457,NO_BAL
10019,332.46864980000004,6.028405642999999,core,u,,2.0677055491645637,NO_BAL
10020,152.38845990000002,25.98364982,core,u,,1.196237663235074,BAL
10021,226.79847039999999,51.28806123,core,u,,2.941861145451816,NO_BAL
10022,210.67359590000004,51.84530563,triple,l,-0.42972,3.0131353018992826,
10023,167.1595499,33.2778735,core,r,,2.350393168322158,NO_BAL
10024,1.5796499730000002,9.30968615,core,u,,2.6583077220848947,
10025,205.2180233,9.114280414,core,u,,3.125770674260315,NO_BAL
10026,4.193841591,-0.864413907,core,u,,1.9120352074219242,NO_BAL
10027,0.671966657,-4.198685903,triple,l,-1.3353700000000002,1.3617434523791871,
10028,121.89264879999999,19.38892288,core,r,,1.5142460859149396,
10029,185.0096929,1.5021111040000001,core,u,,1.0800137408932942,
10030,166.7471294,0.9278694590000001,core,r,,1.9153715194434369,NO_BAL
10031,236.95360930000004,18.64233881,jet,,,1.5497988195422294,BAL
10032,161.5993388,29.08949222,core,r,,2.1237591381158496,NO_BAL
10033,153.24577150000002,7.2977694060000005,core,r,,2.8093133873914238,NO_BAL
10034,15.87477519,3.696630714,core,u,,1.6214753096668786,
10035,181.1653209,52.16433352,core,u,,0.8299740002698982,
10036,234.9743298,60.11984417,core,u,,1.5537096104717123,
10037,7.456150394,-9.862478119,core,u,,2.733402244612749,NO_BAL
10038,214.4212114,22.59134245,double,l,,0.8183540085016048,
10039,172.368539,1.506397261,core,u,,2.1884498702001496,
10040,261.70462349999997,63.52398313,core,u,,1.9541518607046957,NO_BAL
10041,140.87311609999998,21.68579939,core,u,,1.1159112026139055,
10042,219.02762760000002,47.42553462,core,u,,2.729956532498046,
10043,197.44988519999998,25.85736645,core,u,,1.5383903610334555,NO_BAL
10044,318.3315943,10.97329142,core,u,,0.6907235840860594,
10045,252.7793011,34.13257947,core,u,,2.286527155284708,NO_BAL
10046,127.4426692,28.58217138,core,u,,2.6256898612208888,NO_BAL
10047,8.123675027,-2.53872774,core,u,,2.3186690168515427,
10048,168.6889522,35.64365637,double,c,-0.38745999999999997,0.8416415091519482,
10049,202.2485303,16.34458121,core,u,,2.4926407548053504,NO_BAL
10050,219.79508130000002,24.91757853,core,u,,1.6999862928677387,NO_BAL
10051,199.18636519999998,46.89246226,core,r,,1.9758891495126805,NO_BAL
10052,205.9081729,35.63854056,core,r,,1.6110445930445478,NO_BAL
10053,194.67841299999998,3.926083235,core,u,,2.344601110040773,NO_BAL
10054,221.7650855,50.0879765,core,u,,2.5949575163513017,NO_BAL
10055,123.61016809999998,36.787043700000005,core,u,,1.3708310112048077,BAL
10056,255.01804590000003,27.04689683,core,r,,3.1114434615028728,
10057,215.9683176,3.1905777289999997,core,u,,2.1351400849374302,NO_BAL
10058,204.5309336,23.42245524,jet,,,2.9333947858330722,
10059,44.86881381,-0.333330547,core,u,,2.147238696352161,NO_BAL
10060,170.0964493,54.07413296,jet,,,3.001938890592335,
10061,177.4220321,6.05292773,core,u,,1.769342792047495,
10062,23.98701648,5.099091812,core,u,,1.5710554848274056,NO_BAL
10063,202.4547746,39.82581535,core,u,,3.196070382709276,NO_BAL
10064,242.5220577,18.19553345,core,r,,2.541672096663234,NO_BAL
10065,318.6029474,-1.148786058,core,u,,1.0882062014424647,
10066,205.21815990000002,17.60743026,core,u,,3.0530852993656237,NO_BAL
10067,209.16718400000002,37.76662943,core,u,,0.8715694611681641,
10068,128.69003940000002,34.03918005,core,u,,2.6027439094740474,
10069,183.610474,14.049649599999999,core,r,,3.5360730452960483,
10070,232.46549199999998,19.07644173,double,c,0.61954,3.6417912745176095,NO_BAL
10071,149.52607780000002,31.59421821,core,u,,2.5756365107226102,NO_BAL
10072,188.5659948,2.8919945160000005,core,r,,1.040694944664324,NO_BAL
10073,179.365016,43.30187962,core,u,,2.6720636437156187,
10074,219.8448734,25.39211616,core,u,,1.9396536211120892,NO_BAL
10075,119.67862930000001,37.468768299999994,core,r,,1.3149329513974024,
10076,198.7246034,47.71665435,core,u,,3.0790078497945954,NO_BAL
10077,165.9239823,20.48976155,double,c,0.14629,1.7543608802228732,NO_BAL
10078,196.6910102,51.2818321,core,u,,3.0697933906125927,
10079,352.92748339999997,2.8156223280000003,core,u,,2.383368959942331,BAL
10080,227.28338650000003,0.792761114,core,u,,2.1963444266724865,NO_BAL
10081,192.233902,22.0636557,core,u,,1.7437453853315643,NO_BAL
10082,173.77083149999999,42.30865742,double,c,-0.040780000000000004,1.503550505188073,
10083,155.3994121,-1.118563859,core,u,,1.4780330150753656,
10084,173.4310979,61.10995522,core,u,,1.845130025078943,
10085,358.583725,-0.11133611199999999,core,u,,2.170969427249432,
10086,126.3968033,51.45190723,core,u,,0.4382289340583341,NO_BAL
10087,190.3407101,7.079549985,core,r,,2.668337658814921,
10088,199.8142372,49.56026926,core,r,,1.650037723169443,NO_BAL
10089,324.4517989,0.205524994,double,c,0.42491999999999996,1.904142400581364,NO_BAL
10090,134.11570940000001,36.41561118,core,u,,1.6251591440902202,
10091,219.5891375,9.773128146,core,u,,1.5267687275841269,
10092,348.74145,12.53877505,core,u,,2.270546878853929,
10093,208.42177819999998,60.739765799999994,core,u,,2.274228457126958,NO_BAL
10094,114.2781763,38.96368155,core,r,,2.42183654324098,NO_BAL
10095,234.40301180000003,24.85751897,core,u,,3.1507647852817118,NO_BAL
10096,154.013034,5.217244266,core,u,,2.9862758420911204,NO_BAL
10097,135.06373969999999,17.23584235,core,r,,2.3033934729754364,NO_BAL
10098,136.1364619,47.45734281,core,u,,3.6075326780970762,
10099,11.65317528,-6.329983254,core,u,,2.3411773645091345,NO_BAL
10100,161.5131281,7.318586115,core,u,,1.8074769621441675,
10101,2.460429226,14.16708617,core,u,,0.8841604848374075,NO_BAL
10102,241.3906778,37.38087059,jet,,,3.129141285258359,NO_BAL
10103,196.3082737,16.56008905,core,u,,2.0399329275671905,NO_BAL
10104,351.63223789999995,-1.8952556180000002,core,r,,1.9818273341335044,
10105,188.94991969999998,9.13370035,core,r,,1.3050187065763408,
10106,213.25950550000002,50.32420543,core,u,,3.7359065167454673,
10107,215.0861577,46.41139154,core,u,,2.4608449471865668,
10108,233.4005996,5.732358351,core,u,,2.2803794458910587,NO_BAL
10109,178.0825933,28.35206743,core,u,,1.440930854504315,BAL
10110,128.59791380000001,12.41527754,double,c,-0.56818,2.035349510820086,NO_BAL
10111,230.16569900000002,42.18657803,jet,,,2.4026792898920943,
10112,23.4697082,1.228786143,triple,l,-0.46096000000000004,1.6956946613249415,
10113,171.7214606,6.432497137,core,u,,3.2729819931032664,BAL
10114,44.21001133,-4.89543905,jet,,,2.623661436381997,
10115,225.54764419999998,17.91626921,core,u,,2.1407537067381117,NO_BAL
10116,236.2601812,13.76280813,core,u,,3.65236032520014,NO_BAL
10117,15.88234645,6.989222014,core,u,,3.8527042169141374,
10118,233.41803019999998,44.72124757,core,u,,2.4383875552936063,
10119,25.030741100000004,-2.680672305,core,r,,2.9088424127565187,NO_BAL
10120,184.09097780000002,15.41152273,core,u,,2.0295184969487723,BAL
10121,204.6193436,36.46899594,jet,,,2.8079891020893806,
10122,209.0764928,53.50521918,core,u,,1.2954982030447142,BAL
10123,167.9024559,14.98069147,core,u,,1.5925573436505616,NO_BAL
10124,127.65768359999998,50.24847912,core,u,,1.594184341156074,
10125,171.89698280000002,34.62946549,core,u,,1.8768579330946764,BAL
10126,170.78368930000002,38.32836126,core,u,,2.332006344249561,
10127,222.8589266,3.4453028039999998,core,u,,0.7238882485864749,
10128,203.5358433,5.961214084,core,u,,3.523572758146684,
10129,8.19426674,-6.092694372,core,u,,1.948062921069156,
10130,133.03399869999998,26.43878631,jet,,,2.2676616927624895,
10131,154.7311191,60.45579385,core,u,,2.1086055977798552,NO_BAL
10132,183.0796043,57.33029929,core,u,,2.690037181198069,BAL
10133,16.145820999999998,-0.383561119,core,r,,1.2602305549115855,NO_BAL
10134,143.31531850000002,25.91686082,core,r,,3.1624969175466062,
10135,240.19036769999997,54.38360883,core,u,,1.8639605558900412,NO_BAL
10136,167.8824298,32.88211527,core,u,,3.2247484367218973,NO_BAL
10137,327.0623792,1.994524948,core,u,,2.2878279840011158,BAL
10138,224.81688230000003,-0.225708324,core,u,,1.2028690051052409,
10139,144.1941316,11.03613599,core,u,,2.094257040211879,NO_BAL
